course_offering_ID,subject_code
8017dfe2-4f8c-3ec7-8fa5-3d77dfc80036,272
e6974bf9-faa6-3ff1-9a90-22f3d7946564,272
69cf4a8e-a366-3d65-9c87-54385f493def,272
87bde877-44a7-3fa0-8ecd-010419e0f887,272
62ab3853-a500-3fc8-8523-d2d07f7ec124,272
329c4cde-9253-3123-acea-b65eef6010cc,272
07c49f66-a8ba-3b37-88d8-46a7c52b32f7,272
64feb4ed-ca1d-3af6-87a7-b947f122e8bd,272
b8c9af5e-509e-39b9-b193-3b84352c372d,272
a8e8d0b3-1890-3c37-9125-bdc720b4a925,272
2c498cdf-bcf5-3077-92f8-5600bd6f5608,272
18c8ca4c-b621-387a-ad9a-3856a73d0347,272
f8d2f4eb-c28f-36f2-9fc5-b6e062dc0ecf,272
67630c51-96b5-3661-92eb-bc97b0a03438,272
c71b285b-82ff-3889-912b-b7fca31cbc58,272
f78501fa-be35-34f8-83d5-0d0de97ae628,272
79fb6ac6-0774-3b12-9566-4291dd9fbb4b,272
c135815f-9d1b-3b33-8d50-a59207d42b72,272
eb809b12-2499-3efc-9f0f-69cb06068a4a,272
f54f66d7-3fd3-3f9b-9041-8add75bcaf1c,272
20672db5-3683-3c73-9282-12fa1d66f639,272
0f6bd78d-6896-33a7-bc45-aacd6429f02d,272
61406988-b665-38e0-b1a3-47d9ea08c2c7,272
6b7cf464-ee5b-3983-ad30-4d5f332be3e4,272
54e29c62-c659-35e0-8fc2-785cb08548fa,272
daf516c8-ccb8-3570-9fba-e2bfb9e54bd3,272
fe82ae84-0466-3ad4-a501-0b4dcad9c333,272
ed2e323b-14e8-33a6-b0d7-8b99c3dc09ec,272
7ae6205f-7ae2-3928-b15f-c14cb3436161,272
e17d1cf7-1914-37e6-b4b4-3cc705e0d477,272
09b0dc74-4700-3cb2-b630-e7a14291e710,272
37aed88d-6208-30b9-b676-9562b6682d48,272
d7380508-c069-3fdd-9cb9-0edc52c40696,272
6c6a1b1b-265c-33ed-8890-e62b879d5ed3,272
25e5b44c-429f-342a-88b9-ff9adf975b2b,272
bf09b87f-621a-3b07-8b1b-7b675911e7a0,272
95fdb1a6-32b3-3a7b-962c-0f45161bef9a,272
8fd281b0-53d6-32e8-bbad-c1990f6b3498,272
9127d966-301e-3525-a167-af1fb65e6764,272
b7323fb7-33af-39cd-bb4e-60f6d15df32b,272
47d78e40-f86c-3010-8e0c-fc75a3a1f223,272
360561f2-7883-3a4f-9de7-8f9810d2a655,272
97260a7e-079d-3679-b2e0-ebf68aa80a32,272
339ffa4f-68a0-3f7b-8dd2-309efe7c1dfd,272
a063b48c-880d-3d94-ae47-95e5d122f066,272
7cd273ba-fac8-32ab-8ce9-c7013bf4c2b3,272
0af7eda9-3524-3698-8cc0-ffa4d5c9a358,272
8444efba-26e7-3d3a-8a01-83a29ce57e04,272
12513271-b0e7-396e-86d6-549487b37dc7,272
fa45fc90-f22c-39ef-b1bc-5d0e771e2f11,272
a31e88c0-12a9-3b40-8bf8-6b17ed715ea8,272
4b6f76ff-d48a-3eb5-a162-1f5d999f818b,272
f302a888-3ac2-3b03-bb93-8e4717c2aa69,272
c606fb76-502b-3939-9191-b6c66b04ff69,272
83eec824-156b-3c7a-9e64-568f38ccaf48,272
57c1628f-32e7-3e76-b408-81789ed3344f,272
5bb39fde-3e40-35dd-b59b-f6ce352372b8,272
9a30b51b-1730-32b8-b0b1-50f08b805402,272
13a7d92b-684b-311d-b46e-3c25613f22d1,900
a88a2986-ae68-3fe2-88d1-9a0c502aa7d9,900
c0f61f73-180f-31dc-bd7b-62b3131e3a5a,900
0aa2068c-92b3-3dfe-b206-281cc3c25493,900
bb94034e-dcc8-3d91-98a3-c07fb7b9628c,900
380fa916-55e4-3948-9d6e-415b143f3c3c,900
e18b2a99-7a5a-3408-a253-943a1d107990,900
fdc31357-a85e-33bf-a220-e2fac949e9a3,900
7c065c4c-365c-3ede-b93d-096d350c0f27,900
880c38fa-0e54-3586-8d2b-3bcfc082e01d,900
2e7a6506-9c9d-3581-a65b-87ab83f59f74,900
90971410-fd6d-3a62-a121-ea6a40d1ec6b,900
c980a64d-1ffb-3d79-bb92-fdb40f88b75f,900
5e3b9395-39d4-3b03-87d1-648e03c946f9,900
f719c1df-d9de-3228-b215-e8fbf3fe2aa6,900
51a0032c-e6e3-3c18-92d9-40c7760a896a,900
0aee344f-2a5f-34dd-bdbd-225fb3863058,900
e4878a9d-6138-37da-aef0-231fa9a4bb15,900
262577dd-bc6f-3df5-bf82-f394f080eb9f,900
dbf3f717-5315-396b-9ed0-a6a8c876cc95,900
9e20ec89-116f-3bc0-8d73-a55caedaa322,900
970d0456-8a0c-3acc-a832-d2493c12a4b6,900
446eb33d-eb75-3703-987b-f7342ffc8f4d,272
25a648c9-81ca-31e4-bf0f-74b96691305c,272
ed304645-c078-3f18-bf5a-b0b261e9fb54,272
9d9b57e0-403b-3824-a73c-2b7498e2ebc1,272
0124d678-a955-32a9-a657-2a26e37fe24a,272
e28f6271-9afc-3385-97d6-db9ac41e476c,272
5116b212-14e3-34c8-8d0d-971465ba1126,272
108a7e62-d8b2-3a56-91a7-7d0a7c3a0b52,272
e3bb4dc1-3f14-310a-847e-8e063c80b4b0,272
ea346410-4d5f-337c-824d-680b1a07fc96,272
18f2d2b8-f8c2-39c7-812e-0d0588f0dbba,272
3616184e-9abf-3d12-bfc3-c2d11767c17f,272
4b5c9277-e540-38a2-821b-841985b943fc,272
6491ecee-a29b-3186-b5a4-f72fdd948e6d,272
682f1356-9e96-35b6-9a26-e469f0488cd0,272
4e7cc6e5-7e09-37c4-a218-e2ea82a88137,272
873b2ed0-aba0-316f-a250-6e5bd124fd69,272
ca47d9f6-42ac-312c-af02-9cf9244a0223,272
b86156e5-6c9a-3b70-af72-f0ebcdc1b6b0,272
09471396-4e85-3d42-bec1-7b909670c240,240
1ae08616-a6f5-3b73-9cca-e0d217e35cad,240
887e97b1-b3ce-38ee-8ba6-57fabb3ae56d,240
88e15b23-b579-3cff-9b36-0610f70242c8,240
36fd3a76-d8fa-33b7-bb19-06e2655b4c18,240
9caaf250-312e-3dd2-b54d-b9500ec8e3fd,240
695dba2a-81c3-33f4-b3f6-6a2211acf93e,240
cb2665c4-23ae-3f31-a04d-f5adf5bbe2bd,240
47b2638e-29af-3908-b6fb-2933684e4f74,240
d3606317-70dc-3f55-bec0-e298e0c2b026,240
579ac545-d3c3-3a62-94b8-a4cb2b73c8c8,240
1507293c-989e-3cf2-8e0c-35a0e4ee81a6,240
dfafa72f-096d-38af-8e2f-a291d4b31825,660
bc30e7a2-d985-3953-8fa4-a1a6055066d0,660
cc28a44b-4d63-39d7-ada4-4e6a07cf3d14,660
42ac2087-91cb-3ac8-96a7-ae54d780ed79,660
e6583470-5a4d-30ec-9e6b-7549d6ad6957,660
42b25513-06be-3ecd-9105-eeb35037098b,660
c6b41113-c34d-344b-befa-db43154b6e38,660
e86e3adf-f8eb-33fc-ba15-bc3f7f67acd4,660
58e75875-f9e9-35e5-86d2-6e9fa4168831,660
8db3a2bd-41f0-3fdd-ad2b-596b30b706dc,660
fa33ed5e-63b0-37fc-a5cd-c42fae9bf843,660
d546004c-b63f-3d48-bd86-1e24e74b830d,660
a3cec250-0ca7-3844-ad03-af6dd4357384,660
e7c24bd6-739d-328c-add9-dd18bc9dbe34,660
906f7518-ff8b-35d2-bb82-9e3e7f93b1e4,660
43aaee25-6010-34bb-9e2c-16218e225fd8,660
24b5e782-fbb6-3e55-ae28-890dbadb2789,660
3b04f8a7-e04f-3ef5-b854-2d559bc82d53,660
d2023d2d-6b10-39a9-b587-7a4900d25bc4,660
f23be042-583f-3603-94df-99c1420efb96,660
dd34f309-0cec-328d-8bf8-b69cbcffd200,660
ded17086-972d-3c65-9cfe-39948e5a3716,348
252ec11f-07a2-3eed-be55-bdec4bb793ed,348
5f32b949-0c08-38f2-be55-a2fa77d99567,348
fe6c2c90-37e7-37d6-86de-b3436f40f633,348
09697c96-8204-3ae7-9fe0-1f7e8908239c,348
15e724e0-5949-343a-8c77-27f940cf9def,348
608df02d-c99a-3407-ab73-629c0f6be8a4,348
dbcd2669-c75e-3b94-aee3-346ade905378,348
a9f01099-d614-30eb-8295-06a23749ca84,348
32f23084-c6fb-39d9-a921-af6bc4f31a53,348
99ed5dbd-f796-3f61-9e10-a3c3538d8905,348
fa4bb388-36c5-326c-b396-cdded7d936d4,348
210fb7dc-4d56-3ed9-b16e-fe29c09108bb,348
81920e9c-3528-364d-9702-a35b1a2d4a6f,348
a1ebcf5f-d190-3ab6-b256-89be2edad5da,348
884c53ab-8c23-36c9-99b4-c2a193177f46,348
b78ca154-df61-3242-beeb-a54a404356ae,348
e75555e4-7d0d-30a3-8bab-5dfdf036f5ba,348
5d649428-4f4e-3044-abae-74d0fa165c35,348
0ffd9e46-0826-39b1-9409-a01240a4ec0c,272
41b1ae9b-c742-3f24-b9d1-020db30f1e71,272
51952ee9-161a-34cf-a9c9-b86e1c82a5f1,272
76ec4f28-04d6-329c-be2d-d9e62f657c9e,272
8daadee7-d395-392d-9ce6-e1b5faf48f07,272
b110c1b2-48b0-3596-9fd3-67caf9f1da16,272
f0594a2e-9efc-3f09-ac13-8bdc37f93bd8,272
a8214f98-f386-30bb-8a00-89e0b17674b5,272
638f8282-034d-3638-97be-bd3d70fbed25,272
21fd8ad7-ad6d-38a8-9a72-f1ec2f632bb3,272
8f197b8e-9907-3c0b-a0d3-4163ea9389ed,272
2d26e08b-949a-3279-bd4b-44956813c440,272
ab83eb0f-40e1-326d-91cd-cbd089b862e0,272
d367da0f-3024-3695-98d3-fbd0aa2a8175,272
8fd38376-f9c0-3b16-935c-2c7a256cf9bc,272
1c384f90-81d3-354c-a1cb-ac2ecdf15eb1,272
e6e53518-f614-3f96-9140-35fbd85ce027,240
23a7d3f3-ad7f-3068-bffc-2093ffecd757,240
8e1d8cf6-a438-38bf-bc29-9af115053b2e,240
31cd66ea-38c5-350c-ba94-7e3bd379fa44,240
44f7a838-26b3-3560-bed9-346b2dde75d5,240
87ded078-a670-331c-a68e-41b484c9fa69,240
ec7f4355-df2d-324c-8d78-b1173b435e60,240
ed489b76-56e6-317e-9f95-7ac882312b55,240
e17d63bc-cddc-388d-98e2-e14e6cf0f85e,240
f3b8a98d-5b0a-3a4e-956a-30255efdc421,240
070ce26c-3046-3f62-8668-afcca0f12d1d,240
f055d115-693b-30fe-b371-bc12a1590b22,240
0d89a0a8-f16a-39c3-bc99-264c733e451f,240
0d90840d-1cd5-3d3d-a982-b144e80dec7d,240
d52225be-24ed-3b16-ba71-eefb82fcdaad,240
fdb35de8-fa56-3fd8-aac2-71d1ad8624d1,240
9e7ab5d8-c827-33b0-9019-8e7543d53d48,240
3bfedd3b-3616-3469-b1f2-746c39672c69,240
22ef5bed-d18a-30c0-8c00-3296014fdf8c,240
fb176502-5e56-3cea-8795-b1246ddc3031,240
fc7915d8-8e59-3817-adfc-b95d688615f3,240
c1522fce-1ac9-30f6-9899-b17d39967c6e,240
e92ada69-6500-36b6-a036-815d7a8bf64e,754
74c7c626-d818-3162-900d-52e62cd2d6d4,754
9f323f20-191b-3203-8396-47abd6aa635f,754
46948dbe-dfa7-396b-9b62-e370a11b2f91,754
7c9ed049-8528-3453-a1a4-879426b37aa0,754
b5d201f4-31b1-3db8-8041-d36fdff8890b,754
0a4a9ccd-d70f-32f6-a1a3-45b2278cc263,754
8c01de22-e7c8-33a5-9d57-efb0fac5d110,754
382f6260-2384-3d1c-9f56-cd254fea707d,754
0428a62a-738a-3896-b9fb-175fe00e880b,754
a0660fe5-b358-30db-bfe9-d8ad7b0690ed,754
ac4f5cb8-7ae8-3e94-b83b-51f7c906520a,754
72b69376-e9fc-3142-9c3f-3c1d469f25d9,754
6bbf7b8c-116e-3a37-a270-515beed7f856,908
62b2da4d-a9b9-397c-9141-eb855226cd7a,908
9d673a78-337d-38bc-9da5-8e25f0567755,908
abd1a57c-114b-3b57-9abd-e14840a91c72,908
1f0fbe9b-0e93-399c-a8ca-0820b09e3485,908
0b08d85d-9d02-375f-981e-75a279f56aa7,908
fc1c6706-2b67-3bc0-ae7f-d45275fd6a60,908
02e77675-764b-30c2-bf91-daabd1156719,908
3fa8383f-6974-39b4-b3bb-0da279f3125a,908
444fe51d-95fc-372b-b11d-2c4a36f71b92,908
b57f1e25-588f-3077-88a5-871b4105d28e,908
93c0ecf2-240f-3120-91a2-2eb4bfb60dc9,908
53427f8f-b85b-3575-8418-d6af39c3603a,660
f3fa51cc-187f-3578-b469-8f8775b57baf,660
7b0880be-2b0a-3e6c-a4e5-2273843d4370,660
62b63b16-3fc9-3c04-9c15-f846230d97e6,660
4b9740bc-adb5-3330-be1c-7be70fdb8b59,660
6ff8436b-410a-3451-9995-5734d2ba96b9,660
6584f413-ca0d-3200-a602-e4d02858fb5a,660
f1d17b22-261a-30c4-aa51-c3f9a0160232,660
fd3fa2ad-beb6-3218-b12d-95502b45aa61,660
4aa0e50a-0f66-3433-86a8-b2a68ec8b456,660
7caa3add-3233-33fa-b47d-f22b5148f648,660
6f988842-ae7b-3f6e-a27d-a51ba37cf817,660
4002a774-c506-3851-8e58-9fbd53eebe5d,660
01b58a3e-4398-37ee-b18e-c32ddf3d8f09,660
47e56be7-ef1e-38e4-b094-5796ce74f187,660
84ba854f-dd8f-37ca-aeda-5fde8d84d7b6,660
c1fe3611-aa23-329a-81da-83f81b8bd14a,660
c0dc76c4-58c1-32c2-b933-bdc8b568a14b,660
53c407b3-9490-3adc-b410-a694f9bbd748,660
a18d5330-5b73-318c-bf22-48768c22bfd1,660
19a59611-56c1-3955-ba11-69dbbe43e53d,660
22f5354e-0142-3b0f-896b-0394db41fb45,660
89583a0a-2deb-34e4-b2f5-f4178f91d15c,664
caff7e20-b31f-3e8c-b050-01b3d030222f,664
dccec79a-91b2-3820-80bd-c2bab5344082,664
0a9029d7-413c-378a-85ed-d5d0111c63fc,664
1713fa50-3883-3e5f-bada-9fbdfc02fe6d,664
8f2297a9-f7e1-3cf8-a4b1-20d2272aaf2c,664
74ec551e-2102-3a16-8254-5de74d7e490c,664
f1281b90-0ea9-3ce4-945f-ac1743869732,664
6fa8ad03-629e-3261-85e0-35fbfed69f9c,664
e758452c-fa1c-39d0-910a-61f5c93e8206,664
9948ca7c-d850-3ecf-972b-09b31a08bc2f,664
53ee47ba-d423-3e53-9b43-89210f56a8c9,664
3ac96382-45f0-3f35-a47f-af3b8bcb9db8,664
59411256-03a0-352b-b859-bb7b96b638bc,664
2f4b9be2-286a-3393-8de8-11ddf86c11c2,664
daf5738f-4fda-36ff-916f-a39340996fea,664
f892a457-add3-3d43-b8b9-437369eb6377,664
ee9992b1-0714-3f83-b6bc-647f8fd09efd,664
802e570b-8dd0-39e4-bc32-4d69f0ca95e1,664
193fbd2b-c360-3b99-9ed9-06dbba2ae0a2,664
9736ce45-aeb2-37d8-b813-16c37b35c9b2,664
3f3de380-bb86-356b-9250-2138b965e05d,664
b0d6c4b5-e9d3-3213-abe3-1cd80ed079b7,742
2b71355d-11e4-31a9-bc18-9ddcc0d229ac,742
8f38244b-cbab-3002-9dcc-b9eb60dd3b1a,742
0bcc3a4a-e0a8-3dff-8cc2-60e2fabded31,742
314015f8-925f-3495-b8c2-70ea1977940a,742
20e90a40-5050-3824-83bf-3506dfbf87d6,742
c26e0475-1e8e-3e3e-b49d-a2f7dd0247ba,742
5ccc53d2-1406-33c2-8e58-9c7f8f72f0d5,742
9e4f942e-09e9-3c49-866b-365a537e908b,742
dbf433d2-d41e-357b-9822-60116f9ffb23,742
7eef9df7-1439-3111-a732-f508c786a7e9,742
77029eab-a18d-3d95-90c3-7194ed3c8926,742
614a984b-c311-3bb5-aa27-6c6313c7b575,742
219fd593-8d3a-380f-9a74-4248cf1fd527,742
4e5bf040-6973-3f13-bba8-276cc6f91df2,348
02fbc488-e5a4-352c-b987-9ab20034ca26,348
7d0db1a5-d76d-3e12-bbd6-ae2d4f7a3373,348
c35065c5-1445-3506-8664-c255dd7e5ecb,348
bc9090a6-d420-332a-a6a6-a60bf8cd8e2f,348
2ad06fc1-4154-3218-97b2-9ff6e6ffab69,348
6804a382-592e-3126-a125-18cb8c1e10a9,348
71ea51d2-91a6-3da5-84c7-d133e653dbb2,348
18a83e6f-09ca-3ca0-8831-e28071a9fa4e,348
4ef93d1d-3511-3a99-9db2-6029f0423d3d,348
0d40a764-cd72-3286-b3f4-6bd7301119ba,348
c0bf5355-7445-3b8e-8841-c9bb7d53e17e,348
1cf48b9c-8b30-31ef-a594-15292669cec2,348
fd3b063d-bb63-30cb-9e7e-2ec59c6780c8,348
8c4d60b5-3c59-39a6-8706-aadad6c6a029,348
0c45cf94-8da7-3178-b22c-117ec46ad32a,348
7cf94415-bef3-353d-b44b-d9ac838255ab,180
e9a89b73-878c-3c85-89cb-4a30d87bb21b,180
1d835242-0021-31c2-a4ff-339d1eb3d092,180
4b6087a3-e020-3843-a576-8463a4ef9992,180
5d1d0d29-7d78-346a-b38a-7e731d8a1618,180
c8299fb2-9434-3ccf-8818-d5a4a7dd1390,180
9db1b644-524b-31e8-8090-4d08d731a269,180
e5371c33-a372-368e-8d78-74d9f08137ed,180
3b5b64fd-be9f-3cda-97b5-bcb582b9c505,180
e925c89a-9a8e-3d0b-b213-29c5ae26847b,180
71450abd-2c88-39fc-b222-a4e45fe61219,180
88598812-ec7c-395c-ad5c-96a3022250af,180
d85070d8-1daf-3263-ad35-198492deedbf,194
5b9aed9d-027e-3c24-b01f-0242279d1d99,194
386e6f5b-f5c3-3b32-bed4-20c9457cb044,194
f090b973-eed9-3c47-8970-d69dba041804,194
4540795c-1345-3adb-843a-68b3def279a4,194
62ad9d47-6f27-31fe-b4ca-5026ae5b4732,194
6a0ae6b3-762e-3ead-992f-af881a4c449e,194
0d913dc1-0dae-312f-9bc9-c2827a890f5a,194
1ad1c775-79c5-3cf9-b59d-5776145b86fb,194
1967e533-16e1-3d67-887b-9bc46b60e478,194
770d62cb-b28a-3e76-a027-416ef42339e1,194
a40677dc-c177-3df9-9ea7-5be2250d95f4,194
da15ec4c-caad-3a84-8ac7-39ba649ade2c,260
6fb4a68e-5576-3bf2-b731-bb80c4195b0c,260
e7f14831-a5f2-3832-8c71-6dd2774b9f87,260
97d9b334-67f3-3e21-bf2a-4aa081e086bb,260
f0941c4e-9584-3029-9a65-ff0816ce1649,260
219b71a0-cb1f-3a2d-9b21-3e3b39951997,260
1bb9f9c0-69d2-30a2-b0c8-3f60607bb869,260
11de3a56-d668-3f4b-9e1a-1add7c01d9fe,260
648b08c2-43f6-3b2e-8264-8bc204866f97,260
0e7adee8-0e6e-3848-a58b-620d993657ce,240
17721199-fffe-3453-ae58-a0ad2df8b2af,240
0da08de8-31ff-3fc4-b260-ba072cb10100,240
47f1bd66-fa22-3dbe-be22-32bf5a5fbf75,240
f93258cb-5a41-3a06-873b-2ced550fa88d,240
c80d401c-e359-309f-996c-ae4c6f207f59,240
7ec9d10f-ba4d-3b53-b6d1-4331a874aa39,240
4a58bde5-69cb-357a-ac38-27a2144009f7,240
cf221a9e-e70c-3fd3-9293-5ce09eabfa28,240
856d9935-d4aa-32ad-bd72-51f0bf5c3928,240
3e6c96d9-02ef-3049-8fcc-8f8258e2153d,240
094399a8-4c56-32ce-bc36-dbeabb103516,240
31bc4ca7-1c2f-36e1-b609-10b4a76d8314,682
beac3e94-b0a6-3105-91ad-0e838a0c346d,682
345ad942-b1e9-32fa-ad43-9cb618d6696a,682
f6640f74-f636-34ca-a0fa-da10c3d5cd5c,682
010ce04b-07cd-312f-a274-dcd2694e971f,682
891897b7-3cc8-3e1a-828c-1b0176456aa0,682
fd52aabb-4da3-3aea-ac7e-76934418131e,682
ea8c5b2d-3e14-305a-9d79-08c6ca0e982f,682
1cb28369-8bee-37a6-9c91-ecc7e3c8dd83,682
efccf770-1c6f-3b93-aea1-d6011c4ac38c,682
65838327-4be8-3e82-b03a-f190ebf6cd7c,682
851623c7-9c20-3500-84d7-a9107839dc7e,682
9c1d32b7-7a7c-3d91-972f-72a24260c903,682
d993c3cb-ae36-3796-a0ea-efe35a662638,682
f8363fe0-3636-3871-9dc3-defd8a20fe4a,682
b03a375e-515b-3af2-88d2-e4a59b6c86fc,682
f47b0fda-a33b-3a93-87d4-28a578c7634f,682
be0eef8d-3415-326b-9c32-d7381a085d97,682
8a770779-e159-3a12-8761-a78e3c0d2dd3,682
5ce61650-99f3-3aa4-8c46-904b8b8c99bd,682
5f90f57f-c345-307c-a28c-02557c243d02,694
84e25c49-b939-3803-8fc4-effbc6b7af8b,694
87c8ca02-3b1c-39cf-ae7f-4dc3ce1726ab,694
da30da5a-1e15-3689-9dac-94b8283be83b,694
a13cd9cc-c72f-36ab-bda4-dc83e51b5aed,694
29498b0f-5aff-30fb-9236-b12667b25aac,694
9eafb2d9-8135-3bb0-89a8-2a20db7f2e9b,694
d3904ec3-a792-3c8f-b069-8e366be3d329,694
aa2cc963-7ade-3d4f-bb8f-406bd99b8035,694
e365ae55-c8a1-3095-8449-568b126d6a9f,694
5587f6ac-c1e0-3ba2-8dc5-2a6dbf193975,694
81b90605-4ff1-3123-b71b-fe0484a2cb80,694
91519c7b-d074-39d4-a41f-5b4f94347ccb,694
9674642e-a38c-3c1c-a8d7-f34824860340,694
e1ad6193-dd05-30ab-ad7d-45a4d6aeb938,310
32b525f2-9fa0-3e6b-a777-e9ddef4024c4,310
d6113155-5be3-3b79-b6da-dcc533e0b1de,310
7355f03a-d03b-3b7c-b577-d9c361ed0d15,310
b67e5df1-3c74-372b-a193-6a0d5e706468,310
d7d8f885-9675-347e-98c2-b534294770f4,310
b596e535-3227-3ab4-bfb8-6a31c8bf6a9d,310
f04ca9dc-44b4-308a-af4b-dca1f60484f8,864
1e40ee37-cbb4-34df-8e8c-15eb904cc91f,864
795813b8-0e1a-39bd-a618-b9ab26abb946,864
0a10b384-9328-35d2-9cb7-64c04042a2d4,864
8730db23-3cf9-37d0-a308-1f0edb62e163,864
88f52132-adb9-32d4-bf1e-f1b9de7d8634,864
00435959-fb2e-37fd-afb5-3d7272ca5557,864
d899ddcc-bbcb-3132-8184-6e73a527af1d,864
a3cc16d7-ad73-3bd0-8299-50835eb2b359,864
32843e85-6154-313f-8ae5-b78856b8aa9f,448
3bcd88ef-acdf-3d4b-b10f-1ba4da9c3f37,448
a21d7607-9275-3212-89c1-a299c711ac44,448
8b1a32cc-b4d9-35ca-afdc-70285f588f50,448
204a5f1f-84dd-3e38-99a2-43f48912d7c0,448
646f53ac-d0e7-3c24-aa68-4d282ce0a4b2,448
60afa3ec-0310-3e98-b3b7-4157c2444d54,448
79870044-d79f-32ca-a67a-3e777a15b465,448
685c6e0b-7842-3382-9ef7-7831172d915a,448
6ca580ab-a165-37a9-af59-d8ca22bbb687,448
ee1f047f-199d-325b-8221-b4f99d623931,448
cdea50d7-f875-3fa6-8f14-584755bc33a5,448
1eccbf1e-4932-3ff5-9531-f5dfd90f0c30,448
9ba4721d-e822-3bbb-aac5-a5f3570b3ade,448
ed74e8d9-9ff7-3764-8719-230f25e652c7,448
56a9d9ee-c671-39fd-bfbf-5ea9026c1613,448
1836126e-3722-3270-a4a4-57e867be5792,448
2232e2a4-cde7-3d11-b2fe-d70d2ebee0ac,448
b1c0ab7e-0a3c-3b86-b898-b09fa3698c7b,416
0ec1449c-edd9-3ba1-ad6e-61e0d490bf70,416
f6af719b-d6e1-3f3c-87eb-234ed2b9142d,416
cdfdbf94-1d63-3e72-8917-52c826f7d02f,934
85379d3a-67eb-3ddf-bf2e-54238c73f38e,934
5e920548-28a0-3fb8-a932-f5da9b7397d5,934
1a991f21-5337-3608-88d5-606c33241c1b,934
1e12e85b-f227-3023-8f57-fff5e1586a6b,934
bef987cf-c292-3443-94d2-2e8d982c2337,934
3da58a5a-c967-3369-a55f-6859d258b391,934
7355573b-924e-36c1-ba97-369adeea29db,934
71b74902-80c0-3c4b-b662-ef05ebc534cd,934
bbbd2cd0-1204-34cb-84fe-81470887dc16,934
7067da57-cb96-3226-94b9-0b246cd8d7eb,934
3cd65552-4bbc-3417-9c27-93336ded796a,934
d5e40861-8803-35e6-b6b1-3b1260f78a70,194
bfb456af-6e08-3581-b293-83cd29690583,194
824cf0ce-fc9b-3b20-81e0-fd427e901913,194
ea8e820d-0d27-3f93-aaee-992ed1ff67ce,194
2ffa1b9e-306a-3903-9ba9-a0a1cd639c34,194
4c22cb4b-6b1e-3906-95b3-6af8d050e9cc,194
1cbc9157-e49f-39f0-9f5a-690713de9b01,194
d0a35ab8-3c52-354c-9fcb-b9a2007fd760,194
b86be476-864c-3242-af07-04f06661bf59,194
27b73f55-1e36-397b-99a0-9d263dd1b8c1,194
79267a77-3d7d-392c-9b02-b72af1f3040d,194
f85d1171-fb9d-31f8-884b-3a5533dc5723,194
5a58999b-74f4-3759-b50a-274eb1735f8e,194
9b86b039-b7c3-3431-9822-9059541ce23e,194
b47af377-2c79-3136-8a23-1e7d02534dbf,194
b3d8b730-ffe9-37a9-9050-6ece67877e4b,194
28a33a28-e1b4-3e69-a392-6a48074c7eb5,194
ec315405-94d8-3ee8-938c-7ef279be49ab,194
46740735-781b-3927-aa6c-3b55c9356c70,194
a02409e4-5392-3702-94b9-26ca7ccb68aa,194
98daf9a4-e03c-3b5e-ac43-9babc6c7618a,194
256f621b-151b-3486-85d0-e285fe321081,194
ca6669be-34a5-3d93-bc04-64b874991811,621
ca6669be-34a5-3d93-bc04-64b874991811,754
ca6669be-34a5-3d93-bc04-64b874991811,207
ca6669be-34a5-3d93-bc04-64b874991811,480
fe64ee5f-2e6a-3d1c-8f45-16c10f25973a,621
fe64ee5f-2e6a-3d1c-8f45-16c10f25973a,754
fe64ee5f-2e6a-3d1c-8f45-16c10f25973a,207
fe64ee5f-2e6a-3d1c-8f45-16c10f25973a,480
8df3fbf7-3512-3eef-8dd8-82f01304c8ba,621
8df3fbf7-3512-3eef-8dd8-82f01304c8ba,754
8df3fbf7-3512-3eef-8dd8-82f01304c8ba,207
8df3fbf7-3512-3eef-8dd8-82f01304c8ba,480
fe434194-2155-3076-8f35-680508b9ede1,621
fe434194-2155-3076-8f35-680508b9ede1,754
fe434194-2155-3076-8f35-680508b9ede1,207
fe434194-2155-3076-8f35-680508b9ede1,480
670f3f12-b1b1-3b06-a209-4db07e43dffa,621
670f3f12-b1b1-3b06-a209-4db07e43dffa,754
670f3f12-b1b1-3b06-a209-4db07e43dffa,207
670f3f12-b1b1-3b06-a209-4db07e43dffa,480
ec0f320d-c0c9-3c96-88db-a5d9325d2338,621
ec0f320d-c0c9-3c96-88db-a5d9325d2338,754
ec0f320d-c0c9-3c96-88db-a5d9325d2338,207
ec0f320d-c0c9-3c96-88db-a5d9325d2338,480
4ffcb7e9-0310-370b-9be0-f7e4cb2cac23,621
4ffcb7e9-0310-370b-9be0-f7e4cb2cac23,754
4ffcb7e9-0310-370b-9be0-f7e4cb2cac23,207
4ffcb7e9-0310-370b-9be0-f7e4cb2cac23,480
3c943c77-22d3-3b16-bb3b-d990e572d562,621
3c943c77-22d3-3b16-bb3b-d990e572d562,754
3c943c77-22d3-3b16-bb3b-d990e572d562,207
3c943c77-22d3-3b16-bb3b-d990e572d562,480
0c655d02-efcd-3eed-b893-a60a9a304858,621
0c655d02-efcd-3eed-b893-a60a9a304858,754
0c655d02-efcd-3eed-b893-a60a9a304858,207
0c655d02-efcd-3eed-b893-a60a9a304858,480
83da3918-d218-392d-8920-abbc91cc97b5,621
83da3918-d218-392d-8920-abbc91cc97b5,754
83da3918-d218-392d-8920-abbc91cc97b5,207
83da3918-d218-392d-8920-abbc91cc97b5,480
93616476-e9ed-3cc9-a38a-67adead5497a,621
93616476-e9ed-3cc9-a38a-67adead5497a,754
